DATAFLOW,FREQ: Frequency,COUNTRY: Country,REGION: Tourist region,TIME_PERIOD: Time period,OBS_VALUE,OBS_STATUS: Observation status,DECIMALS: Decimals,NOTE_COUNTRY_2: Note Country 2,NOTE_COUNTRY_1: Note Country 1,NOTE_REGION_2: Note Region 2,NOTE_REGION_1: Note Region 1,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1
LU1:DF_D5303(1.0),A: Annual,SSL10: Estonia,R02: Centre,2019,2.23100616,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL10: Estonia,R02: Centre,2020,1.633730835,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL10: Estonia,R02: Centre,2021,2.23100616,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL02: Germany,R01: Total,2011,2.016024782,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL02: Germany,R01: Total,2012,2.115663005,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL02: Germany,R01: Total,2013,2.153190311,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL02: Germany,R01: Total,2014,2.142590803,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL02: Germany,R01: Total,2015,2.126447463,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL02: Germany,R01: Total,2016,2.180940201,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL02: Germany,R01: Total,2017,2.120609725,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL02: Germany,R01: Total,2018,2.140320532,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL02: Germany,R01: Total,2019,2.081556364,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL02: Germany,R01: Total,2020,2.034293553,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL02: Germany,R01: Total,2021,2.349296418,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R01: Total,2011,2.143785188,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R01: Total,2012,2.14501992,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R01: Total,2013,1.887677869,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R01: Total,2014,1.796505906,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R01: Total,2015,2.045375218,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R01: Total,2016,2.184942288,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R01: Total,2017,2.224840588,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R01: Total,2018,2.402635914,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R01: Total,2019,2.175893705,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R01: Total,2020,1.531372549,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL30: Norway,R01: Total,2021,2.175893705,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL39: Japan,R07: Moselle,2011,1.864864865,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL39: Japan,R07: Moselle,2012,1.75,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL39: Japan,R07: Moselle,2013,1.648648649,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL39: Japan,R07: Moselle,2014,1.217592593,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL39: Japan,R07: Moselle,2015,2.224852071,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL39: Japan,R07: Moselle,2016,2.422535211,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL39: Japan,R07: Moselle,2017,2.365079365,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL39: Japan,R07: Moselle,2018,2.538461538,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL39: Japan,R07: Moselle,2019,2.827586207,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL39: Japan,R07: Moselle,2020,1.333333333,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL39: Japan,R07: Moselle,2021,2.827586207,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL01: Luxembourg,R05: Ardennes,2011,3.049655401,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL01: Luxembourg,R05: Ardennes,2012,4.725564392,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL01: Luxembourg,R05: Ardennes,2013,5.282901084,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL01: Luxembourg,R05: Ardennes,2014,5.158143616,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL01: Luxembourg,R05: Ardennes,2015,4.391189347,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL01: Luxembourg,R05: Ardennes,2016,3.664606716,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL01: Luxembourg,R05: Ardennes,2017,3.354869944,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL01: Luxembourg,R05: Ardennes,2018,3.58998502,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL01: Luxembourg,R05: Ardennes,2019,3.520059744,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL01: Luxembourg,R05: Ardennes,2020,3.124729103,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL01: Luxembourg,R05: Ardennes,2021,4.397949389,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R08: Southern region,2011,4.731707317,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R08: Southern region,2012,2.556818182,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R08: Southern region,2013,7.875,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R08: Southern region,2014,2.413793103,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R08: Southern region,2015,3.759259259,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R08: Southern region,2016,6,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R08: Southern region,2017,2.287671233,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R08: Southern region,2018,2.655172414,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R08: Southern region,2019,2.590163934,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R08: Southern region,2020,1.44047619,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R08: Southern region,2021,2.590163934,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R06: Mullerthal,2011,1.9375,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R06: Mullerthal,2012,2.15,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R06: Mullerthal,2013,2.764705882,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R06: Mullerthal,2014,4.45,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R06: Mullerthal,2015,2.030769231,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R06: Mullerthal,2016,2.155172414,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R06: Mullerthal,2017,2.897959184,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R06: Mullerthal,2018,3.11627907,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R06: Mullerthal,2019,2.756756757,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R06: Mullerthal,2020,1.818181818,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R06: Mullerthal,2021,2.756756757,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R08: Southern region,2011,2.92097561,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R08: Southern region,2012,2.671497585,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R08: Southern region,2013,2.552897884,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R08: Southern region,2014,2.318146112,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R08: Southern region,2015,2.5875,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R08: Southern region,2016,2.699186992,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R08: Southern region,2017,2.529366895,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R08: Southern region,2018,2.775301764,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R08: Southern region,2019,2.620449264,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R08: Southern region,2020,2.576842105,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R08: Southern region,2021,2.620449264,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL06: Other european countries,R08: Southern region,2011,2.027380952,,1: One,"SL37: EU, EFTA countries, Russia, Turkey and Ukraine not included.",,,,,
LU1:DF_D5303(1.0),A: Annual,SL06: Other european countries,R08: Southern region,2012,1.985207101,,1: One,"SL37: EU, EFTA countries, Russia, Turkey and Ukraine not included.",,,,,
LU1:DF_D5303(1.0),A: Annual,SL06: Other european countries,R08: Southern region,2013,1.929824561,,1: One,"SL37: EU, EFTA countries, Russia, Turkey and Ukraine not included.",,,,,
LU1:DF_D5303(1.0),A: Annual,SL06: Other european countries,R08: Southern region,2014,1.379073756,,1: One,"SL37: EU, EFTA countries, Russia, Turkey and Ukraine not included.",,,,,
LU1:DF_D5303(1.0),A: Annual,SL06: Other european countries,R08: Southern region,2015,1.290630975,,1: One,"SL37: EU, EFTA countries, Russia, Turkey and Ukraine not included.",,,,,
LU1:DF_D5303(1.0),A: Annual,SL06: Other european countries,R08: Southern region,2016,1.41509434,,1: One,"SL37: EU, EFTA countries, Russia, Turkey and Ukraine not included.",,,,,
LU1:DF_D5303(1.0),A: Annual,SL06: Other european countries,R08: Southern region,2017,1.611788618,,1: One,"SL37: EU, EFTA countries, Russia, Turkey and Ukraine not included.",,,,,
LU1:DF_D5303(1.0),A: Annual,SL06: Other european countries,R08: Southern region,2018,1.736842105,,1: One,"SL37: EU, EFTA countries, Russia, Turkey and Ukraine not included.",,,,,
LU1:DF_D5303(1.0),A: Annual,SL06: Other european countries,R08: Southern region,2019,1.620967742,,1: One,"SL37: EU, EFTA countries, Russia, Turkey and Ukraine not included.",,,,,
LU1:DF_D5303(1.0),A: Annual,SL06: Other european countries,R08: Southern region,2020,1.581711182,,1: One,"SL37: EU, EFTA countries, Russia, Turkey and Ukraine not included.",,,,,
LU1:DF_D5303(1.0),A: Annual,SL06: Other european countries,R08: Southern region,2021,1.691616766,,1: One,"SL37: EU, EFTA countries, Russia, Turkey and Ukraine not included.",,,,,
LU1:DF_D5303(1.0),A: Annual,SL10: Asia,R06: Mullerthal,2011,1.934362934,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL10: Asia,R06: Mullerthal,2012,5.869565217,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL10: Asia,R06: Mullerthal,2013,2.867724868,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL10: Asia,R06: Mullerthal,2014,1.747126437,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL10: Asia,R06: Mullerthal,2015,2.191489362,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL10: Asia,R06: Mullerthal,2016,2.173652695,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL10: Asia,R06: Mullerthal,2017,3.218340611,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL10: Asia,R06: Mullerthal,2018,2.456730769,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL10: Asia,R06: Mullerthal,2019,1.989429175,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL10: Asia,R06: Mullerthal,2020,1.328358209,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL10: Asia,R06: Mullerthal,2021,1.931464174,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL11: Finland,R07: Moselle,2011,1.66,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL11: Finland,R07: Moselle,2012,1.841463415,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL11: Finland,R07: Moselle,2013,2.206896552,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL11: Finland,R07: Moselle,2014,2.043478261,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL11: Finland,R07: Moselle,2015,2.405405405,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL11: Finland,R07: Moselle,2016,2.285714286,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL11: Finland,R07: Moselle,2017,2.322033898,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL11: Finland,R07: Moselle,2018,2.641509434,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL11: Finland,R07: Moselle,2019,2.595238095,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL11: Finland,R07: Moselle,2020,1.818181818,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL11: Finland,R07: Moselle,2021,2.595238095,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R06: Mullerthal,2011,1.203703704,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R06: Mullerthal,2012,1.75,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R06: Mullerthal,2013,2.25,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R06: Mullerthal,2014,1,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R06: Mullerthal,2015,1.566666667,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R06: Mullerthal,2016,1.576923077,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R06: Mullerthal,2017,2.307692308,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R06: Mullerthal,2018,1.68,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R06: Mullerthal,2019,1.878787879,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R06: Mullerthal,2020,1.75,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R06: Mullerthal,2021,1.878787879,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R08: Southern region,2011,2.340517241,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R08: Southern region,2012,1.854984894,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R08: Southern region,2013,1.555160142,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R08: Southern region,2014,1.964769648,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R08: Southern region,2015,1.717647059,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R08: Southern region,2016,1.870229008,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R08: Southern region,2017,1.875912409,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R08: Southern region,2018,2.12244898,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R08: Southern region,2019,2.165467626,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R08: Southern region,2020,1.813186813,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL34: of which: Brazil,R08: Southern region,2021,2.165467626,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R01: Total,2011,2.176348548,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R01: Total,2012,2.675951718,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R01: Total,2013,2.071177504,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R01: Total,2014,1.95,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R01: Total,2015,1.905522289,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R01: Total,2016,2.237138264,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R01: Total,2017,2.112931034,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R01: Total,2018,2.107651246,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R01: Total,2019,2.07754734,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R01: Total,2020,1.827826087,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL27: Slovenia,R01: Total,2021,2.07754734,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R02: Centre,2011,1.299509073,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R02: Centre,2012,1.224232212,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R02: Centre,2013,1.377972336,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R02: Centre,2014,1.332733418,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R02: Centre,2015,1.278787211,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R02: Centre,2016,1.314000906,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R02: Centre,2017,1.2878038,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R02: Centre,2018,1.324611096,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R02: Centre,2019,1.288045156,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R02: Centre,2020,1.267909546,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R02: Centre,2021,1.288045156,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL23: Czech Republic,R02: Centre,2011,2.337321937,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL23: Czech Republic,R02: Centre,2012,2.513701811,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL23: Czech Republic,R02: Centre,2013,2.356180666,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL23: Czech Republic,R02: Centre,2014,2.321270058,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL23: Czech Republic,R02: Centre,2015,2.341217282,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL23: Czech Republic,R02: Centre,2016,2.518226231,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL23: Czech Republic,R02: Centre,2017,2.540207523,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL23: Czech Republic,R02: Centre,2018,2.670872386,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL23: Czech Republic,R02: Centre,2019,2.521381579,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL23: Czech Republic,R02: Centre,2020,2.28660221,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL23: Czech Republic,R02: Centre,2021,2.521381579,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R02: Centre,2011,2.408028647,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R02: Centre,2012,2.199233716,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R02: Centre,2013,2.224501109,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R02: Centre,2014,2.078996572,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R02: Centre,2015,2.038016311,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R02: Centre,2016,2.183447332,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R02: Centre,2017,2.196,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R02: Centre,2018,2.04939792,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R02: Centre,2019,1.843367474,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R02: Centre,2020,1.752632868,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R02: Centre,2021,1.843367474,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL40: of which: Australia,R05: Ardennes,2011,2.339393939,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL40: of which: Australia,R05: Ardennes,2012,1.697841727,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL40: of which: Australia,R05: Ardennes,2013,1.658227848,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL40: of which: Australia,R05: Ardennes,2014,1.502824859,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL40: of which: Australia,R05: Ardennes,2015,1.515306122,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL40: of which: Australia,R05: Ardennes,2016,1.719745223,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL40: of which: Australia,R05: Ardennes,2017,1.782945736,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL40: of which: Australia,R05: Ardennes,2018,2.484536082,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL40: of which: Australia,R05: Ardennes,2019,2.471428571,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL40: of which: Australia,R05: Ardennes,2020,1.1875,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL40: of which: Australia,R05: Ardennes,2021,2.471428571,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL05: Ukraine,R08: Southern region,2011,1.490196078,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL05: Ukraine,R08: Southern region,2012,1.155487805,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL05: Ukraine,R08: Southern region,2013,1.267741935,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL05: Ukraine,R08: Southern region,2014,1.426356589,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL05: Ukraine,R08: Southern region,2015,1.746987952,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL05: Ukraine,R08: Southern region,2016,1.5,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL05: Ukraine,R08: Southern region,2017,1.299363057,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL05: Ukraine,R08: Southern region,2018,1.407692308,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL05: Ukraine,R08: Southern region,2019,1.43776824,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL05: Ukraine,R08: Southern region,2020,1.342465753,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL05: Ukraine,R08: Southern region,2021,1.478571429,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL40: of which: Australia,R06: Mullerthal,2011,1.830188679,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL40: of which: Australia,R06: Mullerthal,2012,1.821052632,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL40: of which: Australia,R06: Mullerthal,2013,1.886792453,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL40: of which: Australia,R06: Mullerthal,2014,2.174603175,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL40: of which: Australia,R06: Mullerthal,2015,1.579545455,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL40: of which: Australia,R06: Mullerthal,2016,1.653465347,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL40: of which: Australia,R06: Mullerthal,2017,2.666666667,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL40: of which: Australia,R06: Mullerthal,2018,2.391891892,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL40: of which: Australia,R06: Mullerthal,2019,2.675,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL40: of which: Australia,R06: Mullerthal,2020,1.111111111,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL40: of which: Australia,R06: Mullerthal,2021,2.675,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R07: Moselle,2011,1.839506173,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R07: Moselle,2012,1.875,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R07: Moselle,2013,1.72815534,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R07: Moselle,2014,1.784482759,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R07: Moselle,2015,1.972727273,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R07: Moselle,2016,1.960784314,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R07: Moselle,2017,1.479338843,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R07: Moselle,2018,1.455445545,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R07: Moselle,2019,1.565217391,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R07: Moselle,2020,2.2,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R07: Moselle,2021,1.477272727,,1: One,,,,,,
