DATAFLOW,PRICE: Price,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,NOTE_QUARTER_2: Note quarter 2,NOTE_QUARTER_1: Note quarter 1,NOTE_PRICE_2: Note Price 2,NOTE_PRICE_1: Note Price 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2017-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2017-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2017-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2017-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2018,0.186,,,,,,3: Three
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2018-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2018-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2018-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2018-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2019,0.178,,,,,,3: Three
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2019-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2019-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2019-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2019-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2020,0.168,,,,,,3: Three
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2020-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2020-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2020-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2020-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2021,0.204,,,,,,3: Three
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2021-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2021-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2021-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2021-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2022,0.269,,,,,,3: Three
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2022-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2022-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2022-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL04: VAT,A: Annual,2022-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2007,,,,,,,
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2007-Q1,0.136,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2007-Q2,0.151,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2007-Q3,0.148,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2007-Q4,0.15,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2008,,,,,,,
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2008-Q1,0.153,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2008-Q2,0.165,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2008-Q3,0.165,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2008-Q4,0.13125,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2009,,,,,,,
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2009-Q1,0.12405,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2009-Q2,0.13845,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2009-Q3,0.139,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2009-Q4,0.138,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2010,,,,,,,
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2010-Q1,0.15,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2010-Q2,0.153,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2010-Q3,0.149,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2010-Q4,0.155,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2011,,,,,,,
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2011-Q1,0.164,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2011-Q2,0.171,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2011-Q3,0.17,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2011-Q4,0.167,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2012,,,,,,,
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2012-Q1,0.181,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2012-Q2,0.17865,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2012-Q3,0.185,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2012-Q4,0.177,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2013,,,,,,,
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2013-Q1,0.178,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2013-Q2,0.174,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2013-Q3,0.177,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2013-Q4,0.169,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2014,,,,,,,
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2014-Q1,0.169,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2014-Q2,0.171,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2014-Q3,0.173,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2014-Q4,0.157,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2015,,,,,,,
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2015-Q1,0.165,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2015-Q2,0.182,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2015-Q3,0.175,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2015-Q4,0.161,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2016,,,,,,,
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2016-Q1,0.15,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2016-Q2,0.161,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2016-Q3,0.159,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2016-Q4,0.165,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2017,,,,,,,
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2017-Q1,0.171,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2017-Q2,0.168,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2017-Q3,0.166,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2017-Q4,0.17,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2018,,,,,,,
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2018-Q1,0.17,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2018-Q2,0.18,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2018-Q3,0.185,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2018-Q4,0.174,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2019,,,,,,,
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2019-Q1,0.167,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2019-Q2,0.183,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2019-Q3,0.179,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2019-Q4,0.176,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2020,,,,,,,
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2020-Q1,0.169,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2020-Q2,0.142,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2020-Q3,0.159,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2020-Q4,0.155,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2021,,,,,,,
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2021-Q1,0.175,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2021-Q2,0.188,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2021-Q3,0.197,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2021-Q4,0.212,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2022,,,,,,,
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2022-Q1,0.23,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2022-Q2,0.265,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2022-Q3,0.245,,,,,,3: Three
LU1:DF_A4504(1.0),SSL02: VAT,Q: Quarterly,2022-Q4,0.234,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2007,,,,,,,
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2007-Q1,0.454,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2007-Q2,0.558,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2007-Q3,0.552,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2007-Q4,0.557,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2008,,,,,,,
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2008-Q1,0.571,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2008-Q2,0.655,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2008-Q3,0.653,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2008-Q4,0.431,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2009,,,,,,,
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2009-Q1,0.381,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2009-Q2,0.481,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2009-Q3,0.482,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2009-Q4,0.481,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2010,,,,,,,
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2010-Q1,0.559,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2010-Q2,0.583,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2010-Q3,0.557,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2010-Q4,0.591,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2011,,,,,,,
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2011-Q1,0.65,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2011-Q2,0.708,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2011-Q3,0.704,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2011-Q4,0.674,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2012,,,,,,,
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2012-Q1,0.764,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2012-Q2,0.761,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2012-Q3,0.806,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2012-Q4,0.749,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2013,,,,,,,
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2013-Q1,0.763,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2013-Q2,0.75,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2013-Q3,0.763,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2013-Q4,0.709,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2014,,,,,,,
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2014-Q1,0.698,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2014-Q2,0.744,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2014-Q3,0.732,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2014-Q4,0.632,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2015,,,,,,,
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2015-Q1,0.562,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2015-Q2,0.657,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2015-Q3,0.629,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2015-Q4,0.537,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2016,,,,,,,
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2016-Q1,0.469,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2016-Q2,0.542,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2016-Q3,0.524,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2016-Q4,0.565,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2017,,,,,,,
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2017-Q1,0.599,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2017-Q2,0.582,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2017-Q3,0.564,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2017-Q4,0.59,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2018,,,,,,,
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2018-Q1,0.584,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2018-Q2,0.644,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2018-Q3,0.672,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2018-Q4,0.614,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2019,,,,,,,
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2019-Q1,0.592,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2019-Q2,0.674,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2019-Q3,0.633,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2019-Q4,0.622,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2020,,,,,,,
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2020-Q1,0.6,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2020-Q2,0.441,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2020-Q3,0.525,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2020-Q4,0.498,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2021,,,,,,,
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2021-Q1,0.573,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2021-Q2,0.547,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2021-Q3,0.716,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2021-Q4,0.798,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2022,,,,,,,
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2022-Q1,0.9,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2022-Q2,1.223,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2022-Q3,1.133,,,,,,3: Three
LU1:DF_A4504(1.0),SL04: Prices without taxes and excises,Q: Quarterly,2022-Q4,1.046,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2007,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2007-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2007-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2007-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2007-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2008,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2008-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2008-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2008-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2008-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2009,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2009-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2009-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2009-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2009-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2010,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2010-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2010-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2010-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2010-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2011,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2011-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2011-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2011-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2011-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2012,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2012-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2012-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2012-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2012-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2013,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2013-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2013-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2013-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2013-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2014,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2014-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2014-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2014-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2014-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2015,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2015-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2015-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2015-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2015-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2016,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2016-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2016-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2016-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2016-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2017,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2017-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2017-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2017-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2017-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2018,0.462,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2018-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2018-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2018-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2018-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2019,0.469,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2019-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2019-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2019-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2019-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2020,0.472,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2020-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2020-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2020-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2020-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2021,0.516,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2021-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2021-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2021-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2021-Q4,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2022,0.508,,,,,,3: Three
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2022-Q1,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2022-Q2,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2022-Q3,,,,,,,
LU1:DF_A4504(1.0),SSL01: Excises,A: Annual,2022-Q4,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2007,0.611,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2007-Q1,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2007-Q2,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2007-Q3,,,,,,,
