DATAFLOW,FREQ: Frequency,SPECIFICATION: Specification,TIME_PERIOD: Time period,OBS_VALUE,OBS_STATUS: Observation status,DECIMALS: Decimals,NOTE_MONTH_2: Note Month 2,NOTE_MONTH_1: Note Month 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2014-07,71465649,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2014-08,79222522,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2014-09,168786562,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2014-10,257374448,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2014-11,253887626,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2014-12,262837669,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2015-01,271576328,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2015-02,269818457,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2015-03,251067473,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2015-04,138907422,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2015-05,139893916,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2015-06,107902106,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2015-07,106077014,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2015-08,121979474,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2015-09,141005304,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2015-10,112666205,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2015-11,121779876,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2015-12,136766848,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2016-01,122176454,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2016-02,122783549,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2016-03,126023948,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2016-04,127763292,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2016-05,149457239,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2016-06,98375570,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2016-07,92701815,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2016-08,102829844,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2016-09,108905837,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2016-10,113435667,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2016-11,125028494,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2016-12,130209656,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2017-01,124502078,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2017-02,122731371,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2017-03,123040190,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2017-04,124505588,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2017-05,90492730,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2017-06,78543027,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2017-07,73569219,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2017-08,111042461,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2017-09,117886902,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2017-10,169120672,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2017-11,110847722,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2017-12,142366009,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2018-01,134184244,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2018-02,128377000,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2018-03,143005953,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2018-04,144418025,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2018-05,140825428,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2018-06,116460432,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2018-07,64252869,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2018-08,89249377,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2018-09,95205463,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2018-10,116029261,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2018-11,103838848,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2018-12,115829117,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2019-01,124810960,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2019-02,95898093,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2019-03,108672108,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2019-04,72592215,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2019-05,60259210,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2019-06,62737077,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2019-07,48934326,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2019-08,61497487,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2019-09,53259589,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2019-10,75320261,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2019-11,82673117,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2019-12,92067415,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2020-01,80192396,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2020-02,83809595,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2020-03,84537399,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2020-04,95044878,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2020-05,87608440,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2020-06,77321691,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2020-07,75623137,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2020-08,98768220,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2020-09,112957487,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2020-10,115873313,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2020-11,80581726,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2020-12,86294129,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2021-01,90635049,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2021-02,85624270,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2021-03,90157414,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2021-04,87323512,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2021-05,84445077,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2021-06,69238221,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2021-07,68029276,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2021-08,79807470,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2021-09,93624362,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2021-10,96181761,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2021-11,93968737,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2021-12,98102689,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2022-01,151222146,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2022-02,143231984,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2022-03,148784061,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2022-04,129608814,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2022-05,118776936,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2022-06,125469127,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2022-07,142109197,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2022-08,103114880,,0: Zero,,,A02: Définitions : Exportations,
LU1:DF_A4102(1.0),M: Monthly,A02: Exports,2022-09,174895961,,0: Zero,,,A02: Définitions : Exportations,
