COMMUNE_CODE,COMMUNE_NOM,NATIONALITE_ISO3,NATIONALITE_NOM,NOMBRE_TOTAL
1307,Stadtbredimus,XXK,kosovare,6
1307,Stadtbredimus,LVA,lettonne,5
1307,Stadtbredimus,LTU,lituanienne,3
1307,Stadtbredimus,LUX,luxembourgeoise,1333
1307,Stadtbredimus,MAR,marocaine,11
1307,Stadtbredimus,MNE,monténégrine,4
1307,Stadtbredimus,NLD,néerlandaise,11
1307,Stadtbredimus,NPL,népalaise,2
1307,Stadtbredimus,PAK,pakistanaise,4
1307,Stadtbredimus,PHL,philippine,1
1307,Stadtbredimus,POL,polonaise,32
1307,Stadtbredimus,PRT,portugaise,320
1307,Stadtbredimus,ROU,roumaine,10
1307,Stadtbredimus,RUS,russe,7
1307,Stadtbredimus,SEN,sénégalaise,4
1307,Stadtbredimus,SRB,serbe,5
1307,Stadtbredimus,SVK,slovaque,3
1307,Stadtbredimus,SWE,suédoise,6
1307,Stadtbredimus,ZAF,sud-africaine,8
1307,Stadtbredimus,CHE,suisse,2
1307,Stadtbredimus,SYR,syrienne,3
1307,Stadtbredimus,CZE,tchèque,1
1307,Stadtbredimus,THA,thailandaise,2
1307,Stadtbredimus,TUN,tunisienne,7
1307,Stadtbredimus,UKR,ukrainienne,10
1307,Stadtbredimus,VEN,vénézuélienne,1
1307,Stadtbredimus,BIH,Bosnie-Herzégovine,9
211,Steinfort,YUG,#NAME?,2
211,Steinfort,EGY,égyptienne,4
211,Steinfort,ECU,équatorienne,8
211,Steinfort,ERI,érythrée,23
211,Steinfort,AFG,afghane,1
211,Steinfort,ALB,albanaise,17
211,Steinfort,DZA,algérienne,2
211,Steinfort,DEU,allemande,105
211,Steinfort,USA,américaine,19
211,Steinfort,AGO,angolaise,2
211,Steinfort,XXA,apatride,2
211,Steinfort,ARG,argentine,2
211,Steinfort,ARM,arménienne,1
211,Steinfort,AUT,autrichienne,6
211,Steinfort,BLR,bélarusse,6
211,Steinfort,BEN,béninoise,3
211,Steinfort,BEL,belge,708
211,Steinfort,BTN,bhoutanaise,1
211,Steinfort,BOL,bolivienne,1
211,Steinfort,BRA,brésilienne,23
211,Steinfort,GBR,britannique,73
211,Steinfort,BGR,bulgare,14
211,Steinfort,BDI,burundais,1
211,Steinfort,CMR,camerounaise,10
211,Steinfort,CAN,canadienne,3
211,Steinfort,CPV,cap-verdienne,20
211,Steinfort,CHN,chinoise,50
211,Steinfort,TWN,chinoise (Taiwan),1
211,Steinfort,CYP,chypriote,1
211,Steinfort,COL,colombienne,1
211,Steinfort,COM,comorienne,3
211,Steinfort,COD,congolaise (Rép. Dém),1
211,Steinfort,HRV,croate,11
211,Steinfort,DNK,danoise,9
211,Steinfort,DOM,dominicaine,4
211,Steinfort,ESP,espagnole,33
211,Steinfort,EST,estonienne,2
211,Steinfort,FIN,finlandaise,3
211,Steinfort,FRA,française,481
211,Steinfort,GAB,gabonaise,1
211,Steinfort,GHA,ghanéenne,1
211,Steinfort,GRC,grecque,29
211,Steinfort,GTM,guatémaltèque,3
211,Steinfort,GIN,guinéenne,2
211,Steinfort,HUN,hongroise,20
211,Steinfort,IND,indienne,19
211,Steinfort,IRN,iranienne,8
211,Steinfort,IRQ,iraquienne,7
211,Steinfort,IRL,irlandaise,14
211,Steinfort,ISL,islandaise,5
211,Steinfort,ITA,italienne,241
211,Steinfort,CIV,ivoirienne,8
211,Steinfort,JPN,japonaise,1
211,Steinfort,KEN,kényane,5
211,Steinfort,XXK,kosovare,6
211,Steinfort,LAO,laotienne,1
211,Steinfort,LVA,lettonne,5
211,Steinfort,LBN,libanaise,1
211,Steinfort,LTU,lituanienne,4
211,Steinfort,LUX,luxembourgeoise,3608
211,Steinfort,MKD,macédonienne,3
211,Steinfort,MLI,malienne,1
211,Steinfort,MLT,maltaise,4
211,Steinfort,MAR,marocaine,15
211,Steinfort,MUS,mauricienne,6
211,Steinfort,MEX,mexicaine,2
211,Steinfort,MDA,moldave,3
211,Steinfort,MNE,monténégrine,36
211,Steinfort,NLD,néerlandaise,33
211,Steinfort,NPL,népalaise,1
211,Steinfort,NGA,nigériane,1
211,Steinfort,NER,nigérienne,1
211,Steinfort,NOR,norvégienne,1
211,Steinfort,UGA,ougandaise,1
211,Steinfort,PER,péruvienne,4
211,Steinfort,PAK,pakistanaise,1
211,Steinfort,PHL,philippine,4
211,Steinfort,POL,polonaise,23
211,Steinfort,PRT,portugaise,619
211,Steinfort,ROU,roumaine,50
211,Steinfort,RUS,russe,9
211,Steinfort,RWA,rwandaise,4
211,Steinfort,SEN,sénégalaise,5
211,Steinfort,SRB,serbe,5
211,Steinfort,SVN,slovène,3
211,Steinfort,SVK,slovaque,2
211,Steinfort,SOM,somalienne,4
211,Steinfort,SDN,soudanaise,2
211,Steinfort,LKA,sri-lankaise,2
211,Steinfort,SWE,suédoise,8
211,Steinfort,ZAF,sud-africaine,2
211,Steinfort,KOR,sud-coréenne,1
211,Steinfort,CHE,suisse,3
211,Steinfort,SYR,syrienne,52
211,Steinfort,TJK,tadjike,1
211,Steinfort,CZE,tchèque,9
211,Steinfort,THA,thailandaise,2
211,Steinfort,TUN,tunisienne,12
211,Steinfort,TUR,turque,16
211,Steinfort,UKR,ukrainienne,38
211,Steinfort,VNM,vietnamienne,1
211,Steinfort,BGD,Bangladesh,2
211,Steinfort,BIH,Bosnie-Herzégovine,16
407,Steinsel,EGY,égyptienne,3
407,Steinsel,ERI,érythrée,1
407,Steinsel,ETH,éthiopienne,1
407,Steinsel,AFG,afghane,4
407,Steinsel,ALB,albanaise,6
407,Steinsel,DZA,algérienne,1
407,Steinsel,DEU,allemande,196
407,Steinsel,USA,américaine,38
407,Steinsel,XXA,apatride,1
407,Steinsel,ARG,argentine,1
407,Steinsel,AUS,australienne,1
407,Steinsel,AUT,autrichienne,17
407,Steinsel,AZE,azerbaidjanaise,1
407,Steinsel,BLR,bélarusse,7
407,Steinsel,BEN,béninoise,1
407,Steinsel,BRB,barbadienne,1
407,Steinsel,BEL,belge,220
407,Steinsel,GNB,bissau-guinéenne,2
407,Steinsel,BRA,brésilienne,24
407,Steinsel,GBR,britannique,148
407,Steinsel,BGR,bulgare,50
407,Steinsel,CMR,camerounaise,5
407,Steinsel,CAN,canadienne,15
407,Steinsel,CPV,cap-verdienne,17
407,Steinsel,CHL,chilienne,1
407,Steinsel,CHN,chinoise,14
407,Steinsel,COL,colombienne,6
407,Steinsel,COD,congolaise (Rép. Dém),1
407,Steinsel,HRV,croate,11
407,Steinsel,DNK,danoise,38
407,Steinsel,ESP,espagnole,88
407,Steinsel,EST,estonienne,17
407,Steinsel,FIN,finlandaise,9
407,Steinsel,FRA,française,490
407,Steinsel,GEO,géorgienne,3
407,Steinsel,GRC,grecque,26
407,Steinsel,GIN,guinéenne,1
407,Steinsel,HTI,haïtienne,2
407,Steinsel,HUN,hongroise,21
407,Steinsel,IND,indienne,35
407,Steinsel,IDN,indonésienne,2
407,Steinsel,IRQ,iraquienne,10
407,Steinsel,IRL,irlandaise,48
407,Steinsel,ISL,islandaise,5
407,Steinsel,ISR,israélienne,1
407,Steinsel,ITA,italienne,288
407,Steinsel,CIV,ivoirienne,1
407,Steinsel,JPN,japonaise,8
407,Steinsel,KEN,kényane,3
407,Steinsel,XXK,kosovare,11
407,Steinsel,LVA,lettonne,15
407,Steinsel,LBR,libérienne,1
407,Steinsel,LBN,libanaise,7
407,Steinsel,LIE,liechtensteinoise,1
407,Steinsel,LTU,lituanienne,29
407,Steinsel,LUX,luxembourgeoise,3435
407,Steinsel,MDG,malgache,9
407,Steinsel,MLT,maltaise,13
407,Steinsel,MAR,marocaine,11
407,Steinsel,MEX,mexicaine,3
407,Steinsel,MDA,moldave,7
407,Steinsel,MNG,mongole,1
407,Steinsel,MNE,monténégrine,2
407,Steinsel,NLD,néerlandaise,71
407,Steinsel,NZL,néo-zélandaise,1
407,Steinsel,NOR,norvégienne,6
407,Steinsel,UZB,ouzbèke,1
407,Steinsel,PER,péruvienne,9
407,Steinsel,PAK,pakistanaise,5
407,Steinsel,PRY,paraguayenne,2
407,Steinsel,PHL,philippine,9
407,Steinsel,POL,polonaise,78
407,Steinsel,PRT,portugaise,541
407,Steinsel,ROU,roumaine,42
407,Steinsel,RUS,russe,34
407,Steinsel,SLV,salvadorienne,1
407,Steinsel,SRB,serbe,16
407,Steinsel,SVN,slovène,3
407,Steinsel,SVK,slovaque,15
407,Steinsel,SWE,suédoise,34
407,Steinsel,ZAF,sud-africaine,3
407,Steinsel,KOR,sud-coréenne,2
407,Steinsel,CHE,suisse,13
407,Steinsel,SYR,syrienne,15
407,Steinsel,CZE,tchèque,21
407,Steinsel,THA,thailandaise,5
407,Steinsel,TGO,togolaise,1
407,Steinsel,TUN,tunisienne,13
407,Steinsel,TUR,turque,11
407,Steinsel,UKR,ukrainienne,39
407,Steinsel,VEN,vénézuélienne,3
407,Steinsel,ZMB,zambienne,5
407,Steinsel,BIH,Bosnie-Herzégovine,15
408,Strassen,EGY,égyptienne,32
408,Strassen,ECU,équatorienne,8
408,Strassen,ERI,érythrée,13
408,Strassen,ETH,éthiopienne,5
408,Strassen,AFG,afghane,4
408,Strassen,ALB,albanaise,20
408,Strassen,DZA,algérienne,11
408,Strassen,DEU,allemande,309
408,Strassen,USA,américaine,89
408,Strassen,AND,andorrane,1
408,Strassen,AGO,angolaise,4
408,Strassen,XXA,apatride,3
408,Strassen,ARG,argentine,14
408,Strassen,AUS,australienne,12
408,Strassen,AUT,autrichienne,25
408,Strassen,AZE,azerbaidjanaise,4
408,Strassen,BLR,bélarusse,3
408,Strassen,BEN,béninoise,3
408,Strassen,BEL,belge,626
408,Strassen,GNB,bissau-guinéenne,1
408,Strassen,BRA,brésilienne,113
408,Strassen,GBR,britannique,265
408,Strassen,BGR,bulgare,84
408,Strassen,BFA,burkinabé,2
408,Strassen,CMR,camerounaise,11
408,Strassen,CAN,canadienne,50
408,Strassen,CPV,cap-verdienne,15
408,Strassen,CAF,centrafricaine,2
408,Strassen,CHL,chilienne,3
408,Strassen,CHN,chinoise,181
408,Strassen,TWN,chinoise (Taiwan),7
408,Strassen,CYP,chypriote,11
408,Strassen,COL,colombienne,11
408,Strassen,COD,congolaise (Rép. Dém),3
408,Strassen,COG,congolaise (Rép.),3
408,Strassen,CRI,costa-ricienne,1
408,Strassen,HRV,croate,72
408,Strassen,CUB,cubaine,4
408,Strassen,DNK,danoise,63
408,Strassen,DOM,dominicaine,1
408,Strassen,ESP,espagnole,336
408,Strassen,EST,estonienne,10
408,Strassen,FIN,finlandaise,25
408,Strassen,FRA,française,1759
408,Strassen,GEO,géorgienne,8
408,Strassen,GAB,gabonaise,2
408,Strassen,GRC,grecque,260
408,Strassen,GIN,guinéenne,8
408,Strassen,HTI,haïtienne,2
408,Strassen,HUN,hongroise,82
408,Strassen,IND,indienne,273
408,Strassen,IDN,indonésienne,3
408,Strassen,IRN,iranienne,29
408,Strassen,IRQ,iraquienne,4
408,Strassen,IRL,irlandaise,95
408,Strassen,ISL,islandaise,20
408,Strassen,ISR,israélienne,9
408,Strassen,ITA,italienne,871
408,Strassen,CIV,ivoirienne,3
408,Strassen,JAM,jamaiquaine,1
408,Strassen,JPN,japonaise,14
408,Strassen,JOR,jordanienne,3
408,Strassen,KEN,kényane,3
408,Strassen,KAZ,kazakhe,6
408,Strassen,KGZ,kirghize,3
408,Strassen,XXK,kosovare,21
408,Strassen,LVA,lettonne,25
408,Strassen,LBN,libanaise,18
408,Strassen,LBY,libyenne,2
408,Strassen,LTU,lituanienne,28
408,Strassen,LUX,luxembourgeoise,4118
408,Strassen,MKD,macédonienne,3
408,Strassen,MYS,malaisienne,2
408,Strassen,MDG,malgache,3
408,Strassen,MLT,maltaise,3
408,Strassen,MAR,marocaine,44
408,Strassen,MUS,mauricienne,26
408,Strassen,MEX,mexicaine,23
408,Strassen,MDA,moldave,7
408,Strassen,MNE,monténégrine,19
408,Strassen,NLD,néerlandaise,99
408,Strassen,NPL,népalaise,7
408,Strassen,NIC,nicaraguayenne,1
408,Strassen,NGA,nigériane,6
408,Strassen,NOR,norvégienne,17
408,Strassen,UZB,ouzbèke,1
408,Strassen,PER,péruvienne,9
408,Strassen,PAK,pakistanaise,42
408,Strassen,PHL,philippine,12
408,Strassen,POL,polonaise,143
408,Strassen,PRT,portugaise,658
408,Strassen,ROU,roumaine,271
408,Strassen,RUS,russe,134
408,Strassen,SEN,sénégalaise,10
408,Strassen,SLV,salvadorienne,1
408,Strassen,SRB,serbe,17
408,Strassen,SGP,singapourienne,7
408,Strassen,SVN,slovène,42
408,Strassen,SVK,slovaque,40
408,Strassen,SOM,somalienne,1
408,Strassen,LKA,sri-lankaise,3
408,Strassen,SWE,suédoise,76
408,Strassen,ZAF,sud-africaine,10
408,Strassen,KOR,sud-coréenne,11
408,Strassen,CHE,suisse,37
408,Strassen,SYR,syrienne,45
408,Strassen,TJK,tadjike,1
408,Strassen,CZE,tchèque,50
408,Strassen,THA,thailandaise,10
408,Strassen,TGO,togolaise,2
408,Strassen,TUN,tunisienne,58
408,Strassen,TUR,turque,103
408,Strassen,UKR,ukrainienne,136
408,Strassen,VEN,vénézuélienne,9
408,Strassen,VNM,vietnamienne,4
408,Strassen,ZWE,zimbabwéenne,1
408,Strassen,BGD,Bangladesh,2
408,Strassen,BIH,Bosnie-Herzégovine,18
1004,Tandel,YUG,#NAME?,1
1004,Tandel,ERI,érythrée,22
1004,Tandel,ETH,éthiopienne,4
1004,Tandel,AFG,afghane,8
1004,Tandel,DZA,algérienne,8
1004,Tandel,DEU,allemande,35
1004,Tandel,USA,américaine,2
1004,Tandel,XXA,apatride,4
1004,Tandel,BEL,belge,29
1004,Tandel,BRA,brésilienne,6
1004,Tandel,GBR,britannique,1
1004,Tandel,BGR,bulgare,1
1004,Tandel,KHM,cambodgienne,2
1004,Tandel,CMR,camerounaise,3
1004,Tandel,CPV,cap-verdienne,7
1004,Tandel,COL,colombienne,1
1004,Tandel,CUB,cubaine,3
1004,Tandel,DNK,danoise,4
1004,Tandel,ESP,espagnole,3
1004,Tandel,EST,estonienne,1
1004,Tandel,FIN,finlandaise,1
1004,Tandel,FRA,française,32
1004,Tandel,HUN,hongroise,2
1004,Tandel,XXX,indéterminée,1
1004,Tandel,IRQ,iraquienne,10
1004,Tandel,ITA,italienne,26
1004,Tandel,XXK,kosovare,1
1004,Tandel,LVA,lettonne,3
1004,Tandel,LBR,libérienne,1
1004,Tandel,LBN,libanaise,4
1004,Tandel,LTU,lituanienne,1
1004,Tandel,LUX,luxembourgeoise,1501
1004,Tandel,MDG,malgache,1
1004,Tandel,MLI,malienne,1
1004,Tandel,MAR,marocaine,2
1004,Tandel,MNE,monténégrine,9
1004,Tandel,NLD,néerlandaise,18
1004,Tandel,NGA,nigériane,3
1004,Tandel,NOR,norvégienne,1
1004,Tandel,PHL,philippine,3
1004,Tandel,POL,polonaise,20
1004,Tandel,PRT,portugaise,511
1004,Tandel,ROU,roumaine,19
1004,Tandel,RUS,russe,5
1004,Tandel,SRB,serbe,15
1004,Tandel,SDN,soudanaise,2
1004,Tandel,LKA,sri-lankaise,1
1004,Tandel,SYR,syrienne,45
1004,Tandel,TZA,tanzanienne,1
1004,Tandel,TUR,turque,1
1004,Tandel,UKR,ukrainienne,16
1004,Tandel,VEN,vénézuélienne,3
1004,Tandel,MMR,Myanmar,3
1004,Tandel,STP,Sao Tomé-et-Principe,3
609,Troisvierges,EGY,égyptienne,8
609,Troisvierges,ECU,équatorienne,1
609,Troisvierges,ERI,érythrée,14
609,Troisvierges,AFG,afghane,16
609,Troisvierges,ALB,albanaise,8
609,Troisvierges,DZA,algérienne,6
609,Troisvierges,DEU,allemande,46
609,Troisvierges,AGO,angolaise,1
609,Troisvierges,XXA,apatride,1
609,Troisvierges,BLR,bélarusse,3
609,Troisvierges,BEL,belge,364
609,Troisvierges,BRA,brésilienne,9
609,Troisvierges,GBR,britannique,11
609,Troisvierges,BDI,burundais,2
609,Troisvierges,CMR,camerounaise,8
609,Troisvierges,CAN,canadienne,2
609,Troisvierges,CPV,cap-verdienne,41
609,Troisvierges,CHN,chinoise,17
609,Troisvierges,COL,colombienne,1
609,Troisvierges,DNK,danoise,4
609,Troisvierges,ESP,espagnole,24
609,Troisvierges,EST,estonienne,2
609,Troisvierges,FIN,finlandaise,5
609,Troisvierges,FRA,française,56
609,Troisvierges,GRC,grecque,1
609,Troisvierges,GTM,guatémaltèque,6
609,Troisvierges,GIN,guinéenne,4
609,Troisvierges,HUN,hongroise,6
609,Troisvierges,XXX,indéterminée,1
609,Troisvierges,IND,indienne,2
609,Troisvierges,IRN,iranienne,1
609,Troisvierges,IRQ,iraquienne,7
609,Troisvierges,ITA,italienne,33
609,Troisvierges,XXK,kosovare,10
609,Troisvierges,LVA,lettonne,2
609,Troisvierges,LBN,libanaise,1
609,Troisvierges,LTU,lituanienne,1
609,Troisvierges,LUX,luxembourgeoise,1921
609,Troisvierges,MKD,macédonienne,3
609,Troisvierges,MAR,marocaine,8
609,Troisvierges,MNE,monténégrine,4
609,Troisvierges,NLD,néerlandaise,46
609,Troisvierges,NGA,nigériane,3
609,Troisvierges,PER,péruvienne,1
609,Troisvierges,PAK,pakistanaise,2
609,Troisvierges,PHL,philippine,2
609,Troisvierges,POL,polonaise,36
609,Troisvierges,PRT,portugaise,938
609,Troisvierges,RUS,russe,10
609,Troisvierges,RWA,rwandaise,2
609,Troisvierges,SEN,sénégalaise,24
609,Troisvierges,SRB,serbe,11
609,Troisvierges,SVN,slovène,9
609,Troisvierges,ZAF,sud-africaine,5
609,Troisvierges,CHE,suisse,1
609,Troisvierges,SYR,syrienne,31
609,Troisvierges,TJK,tadjike,1
609,Troisvierges,CZE,tchèque,1
609,Troisvierges,TGO,togolaise,3
609,Troisvierges,TUN,tunisienne,3
609,Troisvierges,TUR,turque,4
609,Troisvierges,UKR,ukrainienne,16
609,Troisvierges,BIH,Bosnie-Herzégovine,7
609,Troisvierges,STP,Sao Tomé-et-Principe,5
811,Useldange,YUG,#NAME?,1
811,Useldange,ERI,érythrée,4
811,Useldange,ALB,albanaise,7
811,Useldange,DEU,allemande,26
811,Useldange,USA,américaine,1
811,Useldange,AUT,autrichienne,9
811,Useldange,BLR,bélarusse,3
811,Useldange,BEN,béninoise,1
811,Useldange,BEL,belge,82
811,Useldange,BRA,brésilienne,8
811,Useldange,GBR,britannique,9
811,Useldange,CMR,camerounaise,5
811,Useldange,CAN,canadienne,1
811,Useldange,CPV,cap-verdienne,14
811,Useldange,CHN,chinoise,4
811,Useldange,COD,congolaise (Rép. Dém),3
811,Useldange,ESP,espagnole,12
811,Useldange,EST,estonienne,1
811,Useldange,FRA,française,68
811,Useldange,HUN,hongroise,2
811,Useldange,IND,indienne,4
811,Useldange,IRN,iranienne,2
811,Useldange,IRQ,iraquienne,1
811,Useldange,IRL,irlandaise,3
811,Useldange,ISR,israélienne,3
811,Useldange,ITA,italienne,46
811,Useldange,KEN,kényane,1
811,Useldange,XXK,kosovare,5
811,Useldange,LUX,luxembourgeoise,1602
811,Useldange,MDG,malgache,1
811,Useldange,MAR,marocaine,1
811,Useldange,MNE,monténégrine,4
811,Useldange,NLD,néerlandaise,8
811,Useldange,NPL,népalaise,2
811,Useldange,NER,nigérienne,1
811,Useldange,PHL,philippine,3
811,Useldange,POL,polonaise,15
811,Useldange,PRT,portugaise,204
811,Useldange,ROU,roumaine,26
811,Useldange,RUS,russe,1
811,Useldange,SEN,sénégalaise,5
811,Useldange,SRB,serbe,3
811,Useldange,SVK,slovaque,3
811,Useldange,ZAF,sud-africaine,7
811,Useldange,CHE,suisse,1
811,Useldange,SYR,syrienne,3
811,Useldange,CZE,tchèque,7
811,Useldange,THA,thailandaise,2
811,Useldange,TUR,turque,11
811,Useldange,UKR,ukrainienne,8
811,Useldange,BIH,Bosnie-Herzégovine,7
714,Vallée de l'Ernz,ALB,albanaise,1
714,Vallée de l'Ernz,DEU,allemande,72
714,Vallée de l'Ernz,USA,américaine,2
714,Vallée de l'Ernz,BEL,belge,42
714,Vallée de l'Ernz,BRA,brésilienne,15
714,Vallée de l'Ernz,GBR,britannique,14
714,Vallée de l'Ernz,CMR,camerounaise,3
714,Vallée de l'Ernz,CPV,cap-verdienne,16
714,Vallée de l'Ernz,CHN,chinoise,3
714,Vallée de l'Ernz,COD,congolaise (Rép. Dém),1
714,Vallée de l'Ernz,DNK,danoise,4
714,Vallée de l'Ernz,DOM,dominicaine,5
714,Vallée de l'Ernz,ESP,espagnole,20
714,Vallée de l'Ernz,FRA,française,78
714,Vallée de l'Ernz,GIN,guinéenne,2
714,Vallée de l'Ernz,IRQ,iraquienne,2
714,Vallée de l'Ernz,IRL,irlandaise,1
714,Vallée de l'Ernz,ISR,israélienne,3
714,Vallée de l'Ernz,ITA,italienne,44
714,Vallée de l'Ernz,XXK,kosovare,6
714,Vallée de l'Ernz,LUX,luxembourgeoise,1749
714,Vallée de l'Ernz,MKD,macédonienne,5
714,Vallée de l'Ernz,MAR,marocaine,6
714,Vallée de l'Ernz,MUS,mauricienne,2
714,Vallée de l'Ernz,MEX,mexicaine,1
714,Vallée de l'Ernz,MNE,monténégrine,9
714,Vallée de l'Ernz,NLD,néerlandaise,22
714,Vallée de l'Ernz,NGA,nigériane,1
714,Vallée de l'Ernz,OMN,omanaise,1
714,Vallée de l'Ernz,PER,péruvienne,1
714,Vallée de l'Ernz,PAK,pakistanaise,1
714,Vallée de l'Ernz,PHL,philippine,2
714,Vallée de l'Ernz,POL,polonaise,12
714,Vallée de l'Ernz,PRT,portugaise,872
714,Vallée de l'Ernz,ROU,roumaine,3
714,Vallée de l'Ernz,RUS,russe,5
714,Vallée de l'Ernz,SEN,sénégalaise,3
714,Vallée de l'Ernz,SRB,serbe,6
714,Vallée de l'Ernz,SVK,slovaque,1
714,Vallée de l'Ernz,CHE,suisse,4
714,Vallée de l'Ernz,SYR,syrienne,5
714,Vallée de l'Ernz,CZE,tchèque,1
714,Vallée de l'Ernz,THA,thailandaise,4
714,Vallée de l'Ernz,TGO,togolaise,1
714,Vallée de l'Ernz,TUN,tunisienne,3
714,Vallée de l'Ernz,TUR,turque,13
714,Vallée de l'Ernz,UKR,ukrainienne,8
714,Vallée de l'Ernz,VEN,vénézuélienne,1
1003,Vianden,EGY,égyptienne,2
1003,Vianden,ERI,érythrée,5
1003,Vianden,AFG,afghane,10
1003,Vianden,ALB,albanaise,5
1003,Vianden,DZA,algérienne,1
1003,Vianden,DEU,allemande,28
1003,Vianden,USA,américaine,1
1003,Vianden,AND,andorrane,1
1003,Vianden,XXA,apatride,5
1003,Vianden,AUT,autrichienne,3
1003,Vianden,BLR,bélarusse,1
1003,Vianden,BEL,belge,47
1003,Vianden,GNB,bissau-guinéenne,2
1003,Vianden,BRA,brésilienne,8
1003,Vianden,GBR,britannique,4
1003,Vianden,BGR,bulgare,2
1003,Vianden,BFA,burkinabé,1
1003,Vianden,CMR,camerounaise,6
1003,Vianden,CAN,canadienne,1
1003,Vianden,CPV,cap-verdienne,25
1003,Vianden,CHN,chinoise,27
1003,Vianden,COD,congolaise (Rép. Dém),2
1003,Vianden,ESP,espagnole,9
1003,Vianden,FRA,française,62
1003,Vianden,GRC,grecque,3
1003,Vianden,GIN,guinéenne,2
1003,Vianden,HUN,hongroise,4
1003,Vianden,XXX,indéterminée,2
1003,Vianden,IRQ,iraquienne,18
1003,Vianden,ITA,italienne,25
1003,Vianden,JPN,japonaise,2
1003,Vianden,XXK,kosovare,1
1003,Vianden,LBR,libérienne,1
1003,Vianden,LUX,luxembourgeoise,1110
1003,Vianden,MKD,macédonienne,1
1003,Vianden,MAR,marocaine,9
1003,Vianden,NLD,néerlandaise,42
1003,Vianden,NGA,nigériane,12
1003,Vianden,PHL,philippine,1
1003,Vianden,POL,polonaise,24
1003,Vianden,PRT,portugaise,786
1003,Vianden,ROU,roumaine,21
1003,Vianden,RUS,russe,5
1003,Vianden,SEN,sénégalaise,2
1003,Vianden,SRB,serbe,15
1003,Vianden,SLE,sierra-léonienne,1
1003,Vianden,SVK,slovaque,2
1003,Vianden,SOM,somalienne,1
1003,Vianden,SWE,suédoise,1
1003,Vianden,CHE,suisse,4
1003,Vianden,SYR,syrienne,45
1003,Vianden,CZE,tchèque,7
1003,Vianden,TUN,tunisienne,2
1003,Vianden,TUR,turque,4
1003,Vianden,UKR,ukrainienne,6
1003,Vianden,VEN,vénézuélienne,2
1003,Vianden,ZMB,zambienne,1
1003,Vianden,BIH,Bosnie-Herzégovine,1
812,Vichten,ERI,érythrée,1
812,Vichten,DEU,allemande,19
812,Vichten,USA,américaine,1
812,Vichten,AUT,autrichienne,2
812,Vichten,BEL,belge,31
812,Vichten,GBR,britannique,2
812,Vichten,BGR,bulgare,2
812,Vichten,CMR,camerounaise,5
812,Vichten,CPV,cap-verdienne,2
812,Vichten,DNK,danoise,2
812,Vichten,ESP,espagnole,1
812,Vichten,FIN,finlandaise,4
812,Vichten,FRA,française,44
812,Vichten,GRC,grecque,4
812,Vichten,HUN,hongroise,1
812,Vichten,ITA,italienne,41
812,Vichten,CIV,ivoirienne,2
812,Vichten,KAZ,kazakhe,1
812,Vichten,LVA,lettonne,2
812,Vichten,LUX,luxembourgeoise,1065
812,Vichten,MKD,macédonienne,10
812,Vichten,MYS,malaisienne,1
812,Vichten,MDG,malgache,1
812,Vichten,MAR,marocaine,1
812,Vichten,MNE,monténégrine,14
812,Vichten,NLD,néerlandaise,10
812,Vichten,NGA,nigériane,1
812,Vichten,PHL,philippine,4
812,Vichten,POL,polonaise,15
812,Vichten,PRT,portugaise,240
812,Vichten,ROU,roumaine,7
812,Vichten,RUS,russe,4
812,Vichten,SRB,serbe,7
812,Vichten,SWE,suédoise,2
812,Vichten,SYR,syrienne,1
812,Vichten,THA,thailandaise,1
812,Vichten,TUN,tunisienne,3
812,Vichten,UKR,ukrainienne,6
812,Vichten,BIH,Bosnie-Herzégovine,13
813,Wahl,ERI,érythrée,28
813,Wahl,AFG,afghane,6
813,Wahl,DEU,allemande,22
813,Wahl,AUT,autrichienne,3
813,Wahl,BEL,belge,18
813,Wahl,BRA,brésilienne,8
813,Wahl,GBR,britannique,4
813,Wahl,ESP,espagnole,1
813,Wahl,FRA,française,27
813,Wahl,GRC,grecque,3
813,Wahl,HUN,hongroise,1
813,Wahl,IRL,irlandaise,3
